name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2022-01-05T22:00:00,5.4,2.7,2.2,79.67,0,0,,0,0,31.7,12.8,241,1006.1,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-05T23:00:00,5.1,2.6,1.9,79.79,0,0,,0,0,27.7,11.3,235,1005.6,36.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T00:00:00,4.8,1.4,1.7,80.13,0,0,,0,0,31.7,15.6,241,1005.5,36.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T01:00:00,4.4,1.9,1.3,80.37,0,0,,0,0,21.2,10.3,232,1005.2,38.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T02:00:00,4.4,1.9,1.1,79.22,0,0,,0,0,31.7,10.1,268,1006.2,35.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T03:00:00,3.7,1.6,0.5,79.37,0,0,,0,0,24.5,8.1,271,1006.4,27.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T04:00:00,3.7,0.5,-0.6,73.01,0,0,,0,0,24.5,13.3,276,1007,25.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T05:00:00,3.5,0.2,-1.5,69.88,0,0,,0,0,22.3,13.6,277,1007.8,25.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T06:00:00,3.7,-0.4,-1.9,66.88,0,0,,0,0,33.5,18.5,282,1009.1,19.2,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T07:00:00,3.3,-0.9,-5.2,53.6,0,0,,0,0,36.9,19,281,1009.9,25.4,16,1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,72503014732"
new york,2022-01-06T08:00:00,2.9,-1.7,-7,48.38,0,0,,0,0,38.4,20.6,275,1010.4,34.2,16,15,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T09:00:00,2.8,-1.5,-7.8,45.67,0,0,rain,0.42,0.42,33.1,18.4,275,1012,34.2,16,72,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T10:00:00,2.8,-1.7,-8.6,42.8,0,0,rain,0.42,0.85,31,20.2,274,1012.9,34.2,16,127,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T11:00:00,2.8,-1.5,-10,38.44,0,0,rain,0.42,1.27,34.5,18.1,270,1013.2,34.2,16,172,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T12:00:00,3,-0.9,-9.7,38.74,0,0,rain,0.42,1.69,28.4,16,266,1012.9,36.7,16,206,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T13:00:00,3.1,-1,-10.6,35.78,0,0,rain,0.42,2.12,27.7,17.5,277,1012.8,36.7,16,352,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T14:00:00,3.1,-0.7,-10.4,36.48,0,0,rain,0.42,2.54,29.5,15.4,267,1012.8,25.4,16,307,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T15:00:00,3.4,0.3,-10.6,35.01,0,0,rain,0.42,2.96,23,12.1,292,1012.9,34.2,16,201,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T16:00:00,3.1,3.1,-10.4,36.58,0,0,rain,0.42,3.38,16.9,3.9,335,1012.8,34.2,16,109,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T17:00:00,2.3,0.5,-9.5,41.55,0,0,rain,0.42,3.81,13.3,6.4,323,1013.8,34.2,16,14,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-06T18:00:00,2.3,-1.5,-9.2,42.26,0,0,rain,0.42,4.23,15.5,14.7,287,1014.6,35.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T19:00:00,1.8,-0.5,-9.4,43.41,0,0,"rain,snow",0.42,4.65,15.5,7.5,311,1014.9,35.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T20:00:00,1.7,1.7,-10.3,40.7,0,0,"rain,snow",0.42,5.08,13.3,3.2,335,1014.4,35.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T21:00:00,1.7,-0.9,-9.9,41.99,0,0,"rain,snow",0.42,5.5,11.9,8.3,26,1013,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T22:00:00,1.7,-1.2,-9.4,43.63,0,0,"rain,snow",0.42,5.92,12.2,9.5,21,1013.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-06T23:00:00,1.7,-1.3,-8.9,45.61,0,0,"rain,snow",0.42,6.35,11.2,10.1,23,1013.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T00:00:00,1.2,-2.8,-8.6,48.11,0,0,"rain,snow",0.42,6.77,37.1,14.6,8,1012.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T01:00:00,-0.8,-6.8,-5.2,72.45,0,0,"rain,snow",0.42,7.19,43.6,23.7,10,1009.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T02:00:00,-1,-5.2,-4.1,79.27,0.028,100,"rain,snow",0.42,7.62,25.9,12.8,27,1009.6,100,4.8,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T03:00:00,-1.5,-6.8,-3.3,87.61,0.689,100,"rain,snow",0.42,8.04,27.7,17.8,54,1008.5,100,0.4,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T04:00:00,-1.6,-6.7,-2.8,91.63,2.322,100,"rain,snow",0.42,8.46,24.8,16.5,38,1006.9,100,0.4,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T05:00:00,-1.7,-4.3,-2.8,92.39,1.8,100,"rain,snow",0.42,8.89,33.5,6.7,351,1007.3,100,1,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T06:00:00,-2,-5.9,-2.9,93.72,1.527,100,snow,0.42,9.31,28.4,10.6,342,1007.9,100,0.4,0,0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T07:00:00,-2,-6.9,-3.2,91.6,1.921,100,snow,0.42,9.73,28.4,15.2,326,1008.1,100,0.4,0,0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T08:00:00,-2,-6.7,-3.3,91.06,0.502,100,snow,0.42,10.15,36,14.2,320,1008.7,100,1.5,9,0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T09:00:00,-1.9,-7.4,-3.9,86.68,0.108,100,"rain,snow",0.7,10.1,32,18.2,304,1009.3,100,3.4,21,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T10:00:00,-1.4,-6.7,-4.3,80.47,0,0,"rain,snow",0.8,9.98,38.5,18.2,298,1009.6,72.7,9.2,81,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T11:00:00,-0.2,-5.9,-4.9,71.05,0,0,,0,9.86,44.7,22.8,296,1010.1,72.7,9.8,545,2,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T12:00:00,0.9,-4.6,-6.4,58.08,0,0,,0,9.73,40.2,23.9,308,1009.4,44.6,11.1,525,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T13:00:00,0.8,-4.6,-7.4,54.19,0,0,,0,9.61,45.4,22.7,298,1009.8,95.7,14.8,212,0.8,2,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T14:00:00,0.5,-4.9,-7.6,54.68,0,0,,0,9.49,42.1,22.2,300,1010,88.9,16,139,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T15:00:00,0.7,-5,-9.2,47.52,0,0,,0,9.36,46.2,24.7,294,1011.4,95.7,16,253,0.9,3,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T16:00:00,0.7,-4.9,-9.9,45.18,0,0,,0,9.24,39.9,24.3,291,1012.9,88.9,16,69,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T17:00:00,-0.4,-6.6,-9.6,50.06,0,0,,0,9.12,46.1,25.8,289,1014.6,25.4,16,11,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-07T18:00:00,-1.1,-6.8,-8.1,58.76,0,0,,0,8.99,52.5,21.4,284,1016.4,82.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T19:00:00,-1.6,-7.3,-10.7,50.08,0,0,,0,8.87,41.7,20.2,299,1017.8,15.6,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T20:00:00,-2.2,-8.1,-10.7,52.18,0,0,,0,8.75,38.4,20.6,288,1019.1,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T21:00:00,-2.7,-8.8,-11.3,51.73,0,0,,0,8.62,36.6,21.2,283,1020.1,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T22:00:00,-3.1,-9,-11.7,51.52,0,0,,0,8.5,39.9,19.5,287,1020.8,20.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-07T23:00:00,-3.3,-9.4,-12,51.1,0,0,,0,8.38,36.4,19.8,280,1021.9,20.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T00:00:00,-3.2,-9.5,-12,50.51,0,0,,0,8.25,46.2,21.5,300,1023,82.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T01:00:00,-4.1,-10.5,-13,49.85,0,0,,0,8.13,37.9,20.6,308,1023.6,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T02:00:00,-4.3,-10.7,-13.2,50.07,0,0,,0,8.01,46.2,19.9,289,1025.3,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T03:00:00,-4.8,-11.7,-13.4,51.1,0,0,,0,7.88,37.8,22.5,301,1026.5,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T04:00:00,-5.4,-11.4,-13.3,53.82,0,0,,0,7.76,39.7,16.4,304,1027.7,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T05:00:00,-5.5,-11.6,-13.2,54.82,0,0,,0,7.64,44.6,17,290,1029.6,6.1,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T06:00:00,-5.5,-11,-13.2,54.82,0,0,,0,7.51,34.2,14.3,288,1031.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T07:00:00,-5.9,-13,-13.8,53.79,0,0,,0,7.39,29.5,21.8,302,1032.1,0,16,1,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,72503014732"
new york,2022-01-08T08:00:00,-6.4,-13.4,-13.5,56.84,0,0,,0,7.27,36.9,20.9,304,1033.3,0,16,19,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T09:00:00,-6,-12.2,-14,52.95,0,0,,0,7.21,40.7,17,299,1034.8,0,16,94,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T10:00:00,-5.2,-10.1,-14.2,49.59,0,0,,0,7.14,27.7,11.9,314,1036.3,0,16,287,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T11:00:00,-4.1,-9.2,-15,42.63,0,0,,0,7.08,25.6,13.9,309,1036.3,0,16,459,1.7,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T12:00:00,-3.1,-7.1,-14.6,40.78,0,0,,0,7.02,23,10.2,326,1035.7,4.4,16,505,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T13:00:00,-2.5,-6.1,-15.5,36.11,0,0,,0,6.96,17.3,9.4,342,1035.2,10.5,16,494,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T14:00:00,-1.9,-1.9,-15.5,34.52,0,0,,0,6.89,15.5,2.6,343,1035.4,10.5,16,418,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T15:00:00,-1.4,-1.4,-16.1,31.65,0,0,,0,6.83,11.5,4.7,0,1035.3,10.5,16,303,1.1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T16:00:00,-1.2,-1.2,-15,34.33,0,0,,0,6.77,10.8,3.3,315,1035.6,10.5,16,119,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T17:00:00,-1.5,-3.7,-15.6,33.52,0,0,,0,6.71,10.4,5.9,330,1035.9,10.5,16,11,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-08T18:00:00,-1.6,-1.6,-13.9,38.47,0,0,,0,6.65,13.7,2.1,328,1035.5,6.1,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T19:00:00,-2.1,-5.2,-13.7,40.66,0,0,,0,6.58,15.8,8,202,1035.8,6.1,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T20:00:00,-1.8,-4.5,-12.8,42.84,0,0,,0,6.52,18,7,206,1036,6.1,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T21:00:00,-2.1,-2.1,-12.3,45.5,0,0,,0,6.46,18.7,4.3,283,1035.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T22:00:00,-1.9,-5.8,-13.7,40.12,0,0,,0,6.4,18.7,11.1,218,1035.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-08T23:00:00,-1.9,-5.6,-12.9,42.69,0,0,,0,6.33,18.4,10.1,180,1033.6,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T00:00:00,-1.8,-5.5,-12.3,44.48,0,0,,0,6.27,18,10.2,226,1034.4,10.5,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T01:00:00,-1.8,-6.6,-12.2,44.77,0,0,,0,6.21,18,15.4,224,1033.4,4.4,16,0,0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T02:00:00,-2.1,-6.9,-10.8,51.1,0,0,,0,6.15,23.4,14.8,223,1033.3,20.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T03:00:00,-1.5,-5.7,-8.7,57.87,0,0,,0,6.08,22.7,12.5,217,1032.2,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T04:00:00,-1,-5.5,-8.5,56.83,0,0,,0,6.02,25.2,14.3,208,1031.2,42.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T05:00:00,-0.3,-5,-7.3,59.27,0,0,,0,5.96,27.7,16,211,1029.2,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T06:00:00,0.3,-4.3,-5.8,63.32,0,0,,0,5.9,27.7,16.6,196,1028.4,95.7,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T07:00:00,0.8,-4.2,-5.2,64.3,0,0,,0,5.84,35.3,19.8,212,1027.4,88.9,16,1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,72503014732"
new york,2022-01-09T08:00:00,1.4,-3.3,-4.3,65.75,0,0,,0,5.77,34.9,19.6,206,1026.3,95.7,16,34,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T09:00:00,2,-1.9,-4.7,61.19,0,0,,0,5.53,36.7,14.5,202,1025.7,97.5,16,61,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T10:00:00,2.2,-2,-3.8,64.63,0,0,,0,5.3,31.7,16.7,225,1025,97.5,16,59,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T11:00:00,2.7,-1.5,-3.2,65,0,0,,0,5.06,33.7,17.6,218,1023.7,97.5,14.8,88,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T12:00:00,3.2,-1.5,-2.8,64.76,0,0,,0,4.82,42.5,22.3,212,1020.6,100,16,140,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T13:00:00,3.4,-1.1,-2,67.84,0,0,,0,4.58,40.4,21.5,226,1019.5,97.3,16,130,0.5,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T14:00:00,3.8,0,-1.7,67.41,0,0,,0,4.34,33.1,16.7,224,1018.5,99.1,16,111,0.4,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T15:00:00,3.7,0.4,-0.7,73.19,0,0,,0,4.1,33.5,13.8,224,1017.1,100,16,60,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T16:00:00,3.7,0.6,0,76.51,0,0,,0,3.86,29.5,12.5,224,1016.7,100,16,23,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T17:00:00,3.4,0.2,0.6,81.84,0.3,100,rain,0,3.62,33.5,12.8,230,1016.4,100,14.4,7,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-09T18:00:00,3.4,-0.4,1,84.57,0.366,100,rain,0,3.39,29.5,16.1,246,1016.2,100,8.9,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T19:00:00,3.4,-0.2,1.6,87.94,0.633,100,rain,0,3.15,28.8,15,222,1015.6,100,11.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T20:00:00,3.5,-0.1,1.8,88.59,0.371,100,rain,0,2.91,30.6,15,255,1015.5,100,10.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T21:00:00,3.6,0.7,1.8,87.69,0.774,100,rain,0,2.67,30.6,11.4,258,1014.9,100,11.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T22:00:00,3.9,0.6,1.8,85.81,0.224,100,rain,0,2.43,31.7,14.5,244,1014.3,35.9,14.8,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-09T23:00:00,4.1,0.9,1.7,84.17,0,0,,0,2.19,33.5,13.8,254,1014.4,55.1,14.2,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T00:00:00,4.1,0.4,1.6,83.69,0,0,,0,1.95,31.7,16.3,277,1014.7,38.4,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T01:00:00,4.4,0.9,0.1,73.72,0,0,,0,1.71,32.4,15.6,289,1014.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T02:00:00,3.8,0.6,-0.7,72.45,0,0,,0,1.48,33.1,13.3,279,1015,98.2,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T03:00:00,3.4,-0.7,-3.6,59.99,0,0,,0,1.24,31.6,17.9,306,1015.8,98.2,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T04:00:00,1.9,-3.5,-6.9,52.11,0,0,,0,1,44.2,25.2,308,1016.6,98.2,16,0,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T05:00:00,0.8,-5.3,-9.6,45.66,0,0,,0,0.76,46.3,28.8,308,1017.5,35.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T06:00:00,-0.4,-7.4,-11.2,43.98,0,0,,0,0.52,48.9,33.3,308,1018.4,34.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2022-01-10T07:00:00,-1.4,-6.4,-11.3,46.81,0,0,,0,0.28,46,16.5,322,1019.3,42.1,16,1,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F8726,KNYC,72503014732"
new york,2022-01-10T08:00:00,-2,-7.7,-11.6,47.88,0,0,,0,0.04,36,19.2,312,1020,35.9,16,24,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T09:00:00,-1.9,-7.7,-12.6,43.81,0,0,,0,0.04,43.3,20.4,304,1021.2,19.2,16,105,0.4,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T10:00:00,-2,-9.2,-13.2,42.2,0,0,,0,0.04,43.9,30.6,313,1021.6,19.2,16,288,1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T11:00:00,-1.8,-7.4,-13.5,40.43,0,0,,0,0.04,47.1,19,307,1021.4,35.9,16,455,1.6,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T12:00:00,-1.5,-7.2,-14.1,37.77,0,0,,0,0.04,34.1,20.4,280,1020.8,35.9,16,500,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T13:00:00,-1.3,-6.9,-15.2,34.18,0,0,,0,0.04,33.5,19.8,300,1019.5,42.1,16,370,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T14:00:00,-1.4,-5.9,-14.7,35.75,0,0,,0,0.04,30.1,13.7,301,1019.4,50.8,16,477,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2022-01-10T15:00:00,-1.5,-6.8,-14.9,35.29,0,0,,0,0.04,40.7,17.8,273,1019.6,65,16,167,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
